watch_id,brand,model,reference_number,reference_key,display_name,search_text,year,production_years,movement,case_material,case_size,condition,market_price_usd,market_price_source,market_price_updated_at,auction_price_usd,auction_house,auction_date,auction_lot_url,shop_sources,source_count,source_urls,data_quality,notes,updated_at
longines_l28215762,Longines,Record,L2.821.5.76.2,L28215762,Longines Record L2.821.5.76.2,LONGINES RECORD L2 821 5 76 2 L28215762 LONGINES RECORD L2 821 5 76 2 40 MM,,,,,40 mm,,3289,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28215767,Longines,Record,L2.821.5.76.7,L28215767,Longines Record L2.821.5.76.7,LONGINES RECORD L2 821 5 76 7 L28215767 LONGINES RECORD L2 821 5 76 7 40 MM,,,,,40 mm,,3507,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l29214562,Longines,Record,L2.921.4.56.2,L29214562,Longines Record L2.921.4.56.2,LONGINES RECORD L2 921 4 56 2 L29214562 LONGINES RECORD L2 921 4 56 2 STEEL 40 MM,,,,Steel,40 mm,,3152,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,10,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l29214566,Longines,Record,L2.921.4.56.6,L29214566,Longines Record L2.921.4.56.6,LONGINES RECORD L2 921 4 56 6 L29214566 LONGINES RECORD L2 921 4 56 6 STEEL 40 MM,,,,Steel,40 mm,,3315,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,7,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23200872,Longines,Record,L23200872,L23200872,Longines Record L23200872,LONGINES RECORD L23200872 L23200872 LONGINES RECORD L23200872 STEEL 26 MM,,,,Steel,26 mm,,4373,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23200876,Longines,Record,L23200876,L23200876,Longines Record L23200876,LONGINES RECORD L23200876 L23200876 LONGINES RECORD L23200876 STEEL 26 MM,,,,Steel,26 mm,,3733,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23204112,Longines,Record,L23204112,L23204112,Longines Record L23204112,LONGINES RECORD L23204112 L23204112 LONGINES RECORD L23204112 STEEL 26 MM,,,,Steel,26 mm,,2595,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23204116,Longines,Record,L23204116,L23204116,Longines Record L23204116,LONGINES RECORD L23204116 L23204116 LONGINES RECORD L23204116 STEEL 26 MM,,,,Steel,26 mm,,2546,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23204562,Longines,Record,L23204562,L23204562,Longines Record L23204562,LONGINES RECORD L23204562 L23204562 LONGINES RECORD L23204562 STEEL 26 MM,,,,Steel,26 mm,,1726,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23204566,Longines,Record,L23204566,L23204566,Longines Record L23204566,LONGINES RECORD L23204566 L23204566 LONGINES RECORD L23204566 STEEL,,,,Steel,,,1798,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,5,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23204572,Longines,Record,L23204572,L23204572,Longines Record L23204572,LONGINES RECORD L23204572 L23204572 LONGINES RECORD L23204572 STEEL 26 MM,,,,Steel,26 mm,,2166,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23204576,Longines,Record,L23204576,L23204576,Longines Record L23204576,LONGINES RECORD L23204576 L23204576 LONGINES RECORD L23204576 STEEL 26 MM,,,,Steel,26 mm,,2792,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23204722,Longines,Record,L23204722,L23204722,Longines Record L23204722,LONGINES RECORD L23204722 L23204722 LONGINES RECORD L23204722 STEEL 26 00 MM,,,,Steel,26.00 mm,,1751,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23204726,Longines,Record,L23204726,L23204726,Longines Record L23204726,LONGINES RECORD L23204726 L23204726 LONGINES RECORD L23204726 STEEL 26 00 MM,,,,Steel,26.00 mm,,1708,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23204762,Longines,Record,L23204762,L23204762,Longines Record L23204762,LONGINES RECORD L23204762 L23204762 LONGINES RECORD L23204762 STEEL 26 MM,,,,Steel,26 mm,,1996,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23204766,Longines,Record,L23204766,L23204766,Longines Record L23204766,LONGINES RECORD L23204766 L23204766 LONGINES RECORD L23204766 STEEL 26 00 MM,,,,Steel,26.00 mm,,1785,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23204876,Longines,Record,L23204876,L23204876,Longines Record L23204876,LONGINES RECORD L23204876 L23204876 LONGINES RECORD L23204876 STEEL 26 MM,,,,Steel,26 mm,,2978,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23204964,Longines,Record,L23204964,L23204964,Longines Record L23204964,LONGINES RECORD L23204964 L23204964 LONGINES RECORD L23204964 STEEL 26 MM,,,,Steel,26 mm,,1742,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23204966,Longines,Record,L23204966,L23204966,Longines Record L23204966,LONGINES RECORD L23204966 L23204966 LONGINES RECORD L23204966 STEEL 26 00 MM,,,,Steel,26.00 mm,,1672,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23205112,Longines,Record,L23205112,L23205112,Longines Record L23205112,LONGINES RECORD L23205112 L23205112 LONGINES RECORD L23205112 ROSE GOLD 26 MM,,,,Rose gold,26 mm,,3036,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23205117,Longines,Record,L23205117,L23205117,Longines Record L23205117,LONGINES RECORD L23205117 L23205117 LONGINES RECORD L23205117 STEEL 26 MM,,,,Steel,26 mm,,3304,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23205577,Longines,Record,L23205577,L23205577,Longines Record L23205577,LONGINES RECORD L23205577 L23205577 LONGINES RECORD L23205577 STEEL 26 00 MM,,,,Steel,26.00 mm,,2462,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23205592,Longines,Record,L23205592,L23205592,Longines Record L23205592,LONGINES RECORD L23205592 L23205592 LONGINES RECORD L23205592 STEEL 26 MM,,,,Steel,26 mm,,4206,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23205722,Longines,Record,L23205722,L23205722,Longines Record L23205722,LONGINES RECORD L23205722 L23205722 LONGINES RECORD L23205722 ROSE GOLD 26 MM,,,,Rose gold,26 mm,,2002,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23205727,Longines,Record,L23205727,L23205727,Longines Record L23205727,LONGINES RECORD L23205727 L23205727 LONGINES RECORD L23205727 STEEL 26 MM,,,,Steel,26 mm,,3050,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23205762,Longines,Record,L23205762,L23205762,Longines Record L23205762,LONGINES RECORD L23205762 L23205762 LONGINES RECORD L23205762 STEEL 26 MM,,,,Steel,26 mm,,1986,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23205767,Longines,Record,L23205767,L23205767,Longines Record L23205767,LONGINES RECORD L23205767 L23205767 LONGINES RECORD L23205767 STEEL 26 00 MM,,,,Steel,26.00 mm,,2496,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,5,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23205877,Longines,Record,L23205877,L23205877,Longines Record L23205877,LONGINES RECORD L23205877 L23205877 LONGINES RECORD L23205877 STEEL 26 MM,,,,Steel,26 mm,,4433,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23208112,Longines,Record,L23208112,L23208112,Longines Record L23208112,LONGINES RECORD L23208112 L23208112 LONGINES RECORD L23208112 ROSE GOLD 26 MM,,,,Rose gold,26 mm,,6314,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23210576,Longines,Record,L23210576,L23210576,Longines Record L23210576,LONGINES RECORD L23210576 L23210576 LONGINES RECORD L23210576 STEEL,,,,Steel,,,2601,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23214116,Longines,Record,L23214116,L23214116,Longines Record L23214116,LONGINES RECORD L23214116 L23214116 LONGINES RECORD L23214116 STEEL 30 MM,,,,Steel,30 mm,,2768,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23214562,Longines,Record,L23214562,L23214562,Longines Record L23214562,LONGINES RECORD L23214562 L23214562 LONGINES RECORD L23214562 STEEL 30 MM,,,,Steel,30 mm,,1434,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23214566,Longines,Record,L23214566,L23214566,Longines Record L23214566,LONGINES RECORD L23214566 L23214566 LONGINES RECORD L23214566 STEEL 30 00 MM,,,,Steel,30.00 mm,,1461,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,5,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23214576,Longines,Record,L23214576,L23214576,Longines Record L23214576,LONGINES RECORD L23214576 L23214576 LONGINES RECORD L23214576 STEEL 30 MM,,,,Steel,30 mm,,2589,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23214722,Longines,Record,L23214722,L23214722,Longines Record L23214722,LONGINES RECORD L23214722 L23214722 LONGINES RECORD L23214722 STEEL 30 MM,,,,Steel,30 mm,,1749,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23214726,Longines,Record,L23214726,L23214726,Longines Record L23214726,LONGINES RECORD L23214726 L23214726 LONGINES RECORD L23214726 STEEL 30 MM,,,,Steel,30 mm,,1754,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23214762,Longines,Record,L23214762,L23214762,Longines Record L23214762,LONGINES RECORD L23214762 L23214762 LONGINES RECORD L23214762,,,,,,,1797,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,5,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23214766,Longines,Record,L23214766,L23214766,Longines Record L23214766,LONGINES RECORD L23214766 L23214766 LONGINES RECORD L23214766 STEEL 30 MM,,,,Steel,30 mm,,1496,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23214876,Longines,Record,L23214876,L23214876,Longines Record L23214876,LONGINES RECORD L23214876 L23214876 LONGINES RECORD L23214876 STEEL 30 MM,,,,Steel,30 mm,,2658,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23214962,Longines,Record,L23214962,L23214962,Longines Record L23214962,LONGINES RECORD L23214962 L23214962 LONGINES RECORD L23214962 STEEL 30 MM,,,,Steel,30 mm,,1780,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23214964,Longines,Record,L23214964,L23214964,Longines Record L23214964,LONGINES RECORD L23214964 L23214964 LONGINES RECORD L23214964 STEEL 30 MM,,,,Steel,30 mm,,1830,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23214966,Longines,Record,L23214966,L23214966,Longines Record L23214966,LONGINES RECORD L23214966 L23214966 LONGINES RECORD L23214966 STEEL 30 MM,,,,Steel,30 mm,,1903,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23215112,Longines,Record,L23215112,L23215112,Longines Record L23215112,LONGINES RECORD L23215112 L23215112 LONGINES RECORD L23215112 GOLD STEEL 30 MM,,,,Gold/Steel,30 mm,,2327,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23215117,Longines,Record,L23215117,L23215117,Longines Record L23215117,LONGINES RECORD L23215117 L23215117 LONGINES RECORD L23215117 GOLD STEEL,,,,Gold/Steel,,,3312,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23215572,Longines,Record,L23215572,L23215572,Longines Record L23215572,LONGINES RECORD L23215572 L23215572 LONGINES RECORD L23215572 30 MM,,,,,30 mm,,3036,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23215577,Longines,Record,L23215577,L23215577,Longines Record L23215577,LONGINES RECORD L23215577 L23215577 LONGINES RECORD L23215577 STEEL 30 MM,,,,Steel,30 mm,,3009,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23215727,Longines,Record,L23215727,L23215727,Longines Record L23215727,LONGINES RECORD L23215727 L23215727 LONGINES RECORD L23215727 STEEL 30 MM,,,,Steel,30 mm,,2969,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l23215767,Longines,Record,L23215767,L23215767,Longines Record L23215767,LONGINES RECORD L23215767 L23215767 LONGINES RECORD L23215767 STEEL 30 00 MM,,,,Steel,30.00 mm,,1968,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28204566,Longines,Record,L28204566,L28204566,Longines Record L28204566,LONGINES RECORD L28204566 L28204566 LONGINES RECORD L28204566 STEEL 38 5 MM,,,,Steel,38.5 mm,,1599,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28204722,Longines,Record,L28204722,L28204722,Longines Record L28204722,LONGINES RECORD L28204722 L28204722 LONGINES RECORD L28204722 STEEL 38 5 MM,,,,Steel,38.5 mm,,1903,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28204726,Longines,Record,L28204726,L28204726,Longines Record L28204726,LONGINES RECORD L28204726 L28204726 LONGINES RECORD L28204726,,,,,,,2290,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28204766,Longines,Record,L28204766,L28204766,Longines Record L28204766,LONGINES RECORD L28204766 L28204766 LONGINES RECORD L28204766 STEEL 38 5 MM,,,,Steel,38.5 mm,,1614,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28204964,Longines,Record,L28204964,L28204964,Longines Record L28204964,LONGINES RECORD L28204964 L28204964 LONGINES RECORD L28204964 STEEL 38 50 MM,,,,Steel,38.50 mm,,1699,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28204966,Longines,Record,L28204966,L28204966,Longines Record L28204966,LONGINES RECORD L28204966 L28204966 LONGINES RECORD L28204966 STEEL 38 5 MM,,,,Steel,38.5 mm,,1834,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28205112,Longines,Record,L28205112,L28205112,Longines Record L28205112,LONGINES RECORD L28205112 L28205112 LONGINES RECORD L28205112 40 MM,,,,,40 mm,,2751,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28205117,Longines,Record,L28205117,L28205117,Longines Record L28205117,LONGINES RECORD L28205117 L28205117 LONGINES RECORD L28205117 STEEL 38 5 MM,,,,Steel,38.5 mm,,3256,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28205727,Longines,Record,L28205727,L28205727,Longines Record L28205727,LONGINES RECORD L28205727 L28205727 LONGINES RECORD L28205727 38 5 MM,,,,,38.5 mm,,3209,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28205762,Longines,Record,L28205762,L28205762,Longines Record L28205762,LONGINES RECORD L28205762 L28205762 LONGINES RECORD L28205762 STEEL 38 50 MM,,,,Steel,38.50 mm,,2239,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28208922,Longines,Record,L28208922,L28208922,Longines Record L28208922,LONGINES RECORD L28208922 L28208922 LONGINES RECORD L28208922,,,,,,,7899,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,1,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28214112,Longines,Record,L28214112,L28214112,Longines Record L28214112,LONGINES RECORD L28214112 L28214112 LONGINES RECORD L28214112 STEEL 40 MM,,,,Steel,40 mm,,2528,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28214116,Longines,Record,L28214116,L28214116,Longines Record L28214116,LONGINES RECORD L28214116 L28214116 LONGINES RECORD L28214116 STEEL 40 MM,,,,Steel,40 mm,,2933,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28214562,Longines,Record,L28214562,L28214562,Longines Record L28214562,LONGINES RECORD L28214562 L28214562 LONGINES RECORD L28214562 STEEL 40 MM,,,,Steel,40 mm,,1914,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,4,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28214566,Longines,Record,L28214566,L28214566,Longines Record L28214566,LONGINES RECORD L28214566 L28214566 LONGINES RECORD L28214566 STEEL 40 MM,,,,Steel,40 mm,,1745,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,2,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,low,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
longines_l28214762,Longines,Record,L28214762,L28214762,Longines Record L28214762,LONGINES RECORD L28214762 L28214762 LONGINES RECORD L28214762 STEEL 40 MM,,,,Steel,40 mm,,2801,webscrapped_watch_dataset_median,2026-06-03,,,,,Chrono24 dataset,3,https://raw.githubusercontent.com/philmorefkoung/Webscrapped-Watch-Dataset/main/dataset/Longines.csv,medium,Median price from open historical/active listings dataset; not live appraisal.,2026-06-03
