display_name,brand,model,reference_number,reference_key,search_text,market_price_usd,market_price_source,market_price_updated_at,shop_sources,source_count,data_quality,notes,updated_at
Rolex Daytona 116520,Rolex,Daytona,116520,116520,ROLEX DAYTONA 116520 116520 ROLEX DAYTONA 116520 AUTOMATIC STEEL 40 MM FAIR,27872,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,736,high,Manual verified example,2026-09-04
Seiko SWCW161,Seiko,,SWCW161,SWCW161,SEIKO SWCW161 SWCW161 SEIKO SWCW161,688,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko SWCW162,Seiko,,SWCW162,SWCW162,SEIKO SWCW162 SWCW162 SEIKO SWCW162,725,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko SWFH122,Seiko,,SWFH122,SWFH122,SEIKO SWFH122 SWFH122 SEIKO SWFH122,330,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko SWR052P1,Seiko,,SWR052P1,SWR052P1,SEIKO SWR052P1 SWR052P1 SEIKO SWR052P1 28 X 6 MM,242,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko SWR069P1,Seiko,,SWR069P1,SWR069P1,SEIKO SWR069P1 SWR069P1 SEIKO SWR069P1,218,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko SXDG99P1,Seiko,,SXDG99P1,SXDG99P1,SEIKO SXDG99P1 SXDG99P1 SEIKO SXDG99P1 28 MM,204,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko SZSB011,Seiko,,SZSB011,SZSB011,SEIKO SZSB011 SZSB011 SEIKO SZSB011,402,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko SZSB025,Seiko,,SZSB025,SZSB025,SEIKO SZSB025 SZSB025 SEIKO SZSB025,518,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko Selection SBTR009,Seiko,Selection,SBTR009,SBTR009,SEIKO SELECTION SBTR009 SBTR009 SEIKO SELECTION SBTR009,141,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko Selection SBTR027,Seiko,Selection,SBTR027,SBTR027,SEIKO SELECTION SBTR027 SBTR027 SEIKO SELECTION SBTR027,140,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko Solar SBPY171,Seiko,Solar,SBPY171,SBPY171,SEIKO SOLAR SBPY171 SBPY171 SEIKO SOLAR SBPY171,359,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko Solar SBXY021,Seiko,Solar,SBXY021,SBXY021,SEIKO SOLAR SBXY021 SBXY021 SEIKO SOLAR SBXY021,683,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko Solar SNE489P1,Seiko,Solar,SNE489P1,SNE489P1,SEIKO SOLAR SNE489P1 SNE489P1 SEIKO SOLAR SNE489P1 STEEL 43 MM,208,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko Solar SNE491P1,Seiko,Solar,SNE491P1,SNE491P1,SEIKO SOLAR SNE491P1 SNE491P1 SEIKO SOLAR SNE491P1 42 MM,190,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko Solar SNE527P1,Seiko,Solar,SNE527P1,SNE527P1,SEIKO SOLAR SNE527P1 SNE527P1 SEIKO SOLAR SNE527P1 STEEL 40 MM,248,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko Solar SNE545P1,Seiko,Solar,SNE545P1,SNE545P1,SEIKO SOLAR SNE545P1 SNE545P1 SEIKO SOLAR SNE545P1 47 7 X 45 MM,420,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko Solar SUP431P1,Seiko,Solar,SUP431P1,SUP431P1,SEIKO SOLAR SUP431P1 SUP431P1 SEIKO SOLAR SUP431P1 30 MM,315,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko Solar SUT154P1,Seiko,Solar,SUT154P1,SUT154P1,SEIKO SOLAR SUT154P1 SUT154P1 SEIKO SOLAR SUT154P1 32 MM,269,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
Seiko Sportura 7T62,Seiko,Sportura,7T62,7T62,SEIKO SPORTURA 7T62 7T62 SEIKO SPORTURA 7T62 STEEL,528,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 155.706,TAG Heuer,,155.706,155706,TAG HEUER 155 706 155706 TAG HEUER 155 706 42 X 47 MM,748,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 2000 962.213,TAG Heuer,2000,962.213,962213,TAG HEUER 2000 962 213 962213 TAG HEUER 2000 962 213,474,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 2000 CN111D,TAG Heuer,2000,CN111D,CN111D,TAG HEUER 2000 CN111D CN111D TAG HEUER 2000 CN111D STEEL 39 X 50 5 MM,1408,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 2000 WG1113,TAG Heuer,2000,WG1113,WG1113,TAG HEUER 2000 WG1113 WG1113 TAG HEUER 2000 WG1113,496,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 2000 WK1113-0,TAG Heuer,2000,WK1113-0,WK11130,TAG HEUER 2000 WK1113 0 WK11130 TAG HEUER 2000 WK1113 0 STEEL 38 X 44 MM,566,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 2000 WM1113,TAG Heuer,2000,WM1113,WM1113,TAG HEUER 2000 WM1113 WM1113 TAG HEUER 2000 WM1113 STEEL 35 MM,554,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 2000 WN1150,TAG Heuer,2000,WN1150,WN1150,TAG HEUER 2000 WN1150 WN1150 TAG HEUER 2000 WN1150 38 MM,495,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 2000 WN1310,TAG Heuer,2000,WN1310,WN1310,TAG HEUER 2000 WN1310 WN1310 TAG HEUER 2000 WN1310,540,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 2000 WN2112,TAG Heuer,2000,WN2112,WN2112,TAG HEUER 2000 WN2112 WN2112 TAG HEUER 2000 WN2112 38 MM,1286,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 6000 WH1115-K1,TAG Heuer,6000,WH1115-K1,WH1115K1,TAG HEUER 6000 WH1115 K1 WH1115K1 TAG HEUER 6000 WH1115 K1,488,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 6000 WH514,TAG Heuer,6000,WH514,WH514,TAG HEUER 6000 WH514 WH514 TAG HEUER 6000 WH514 YELLOW GOLD 38 MM,5768,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 932.206,TAG Heuer,,932.206,932206,TAG HEUER 932 206 932206 TAG HEUER 932 206 38 MM,605,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 932.213,TAG Heuer,,932.213,932213,TAG HEUER 932 213 932213 TAG HEUER 932 213 34 MM,412,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 934.213,TAG Heuer,,934.213,934213,TAG HEUER 934 213 934213 TAG HEUER 934 213 35 MM,248,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 962.013,TAG Heuer,,962.013,962013,TAG HEUER 962 013 962013 TAG HEUER 962 013 34 MM,358,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 962.206,TAG Heuer,,962.206,962206,TAG HEUER 962 206 962206 TAG HEUER 962 206 35 MM,594,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 980.013B,TAG Heuer,,980.013B,980013B,TAG HEUER 980 013B 980013B TAG HEUER 980 013B 38 MM,1834,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 980.029N,TAG Heuer,,980.029N,980029N,TAG HEUER 980 029N 980029N TAG HEUER 980 029N 38 MM,3018,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer 980.613B,TAG Heuer,,980.613B,980613B,TAG HEUER 980 613B 980613B TAG HEUER 980 613B 44 X 41 MM,1205,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Alter Ego WP1312,TAG Heuer,Alter Ego,WP1312,WP1312,TAG HEUER ALTER EGO WP1312 WP1312 TAG HEUER ALTER EGO WP1312,544,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Alter Ego WP1314,TAG Heuer,Alter Ego,WP1314,WP1314,TAG HEUER ALTER EGO WP1314 WP1314 TAG HEUER ALTER EGO WP1314 29 MM,403,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Alter Ego WP1314-1,TAG Heuer,Alter Ego,WP1314-1,WP13141,TAG HEUER ALTER EGO WP1314 1 WP13141 TAG HEUER ALTER EGO WP1314 1 STEEL 29 MM,766,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Alter Ego WP1317,TAG Heuer,Alter Ego,WP1317,WP1317,TAG HEUER ALTER EGO WP1317 WP1317 TAG HEUER ALTER EGO WP1317 STEEL 27 MM,1412,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Alter Ego WP1350,TAG Heuer,Alter Ego,WP1350,WP1350,TAG HEUER ALTER EGO WP1350 WP1350 TAG HEUER ALTER EGO WP1350,966,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAF1011.BA0821,TAG Heuer,Aquaracer 300M,CAF1011.BA0821,CAF1011BA0821,TAG HEUER AQUARACER 300M CAF1011 BA0821 CAF1011BA0821 TAG HEUER AQUARACER 300M CAF1011 BA0821 STEEL 44 MM,1192,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAF101A.BA0821,TAG Heuer,Aquaracer 300M,CAF101A.BA0821,CAF101ABA0821,TAG HEUER AQUARACER 300M CAF101A BA0821 CAF101ABA0821 TAG HEUER AQUARACER 300M CAF101A BA0821 43 MM,1548,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAF101B,TAG Heuer,Aquaracer 300M,CAF101B,CAF101B,TAG HEUER AQUARACER 300M CAF101B CAF101B TAG HEUER AQUARACER 300M CAF101B 43 MM,1207,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAF101F.BA0821,TAG Heuer,Aquaracer 300M,CAF101F.BA0821,CAF101FBA0821,TAG HEUER AQUARACER 300M CAF101F BA0821 CAF101FBA0821 TAG HEUER AQUARACER 300M CAF101F BA0821 43 MM,1360,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAF2010.FT8011,TAG Heuer,Aquaracer 300M,CAF2010.FT8011,CAF2010FT8011,TAG HEUER AQUARACER 300M CAF2010 FT8011 CAF2010FT8011 TAG HEUER AQUARACER 300M CAF2010 FT8011 43 MM,1857,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAF2011.BA0815,TAG Heuer,Aquaracer 300M,CAF2011.BA0815,CAF2011BA0815,TAG HEUER AQUARACER 300M CAF2011 BA0815 CAF2011BA0815 TAG HEUER AQUARACER 300M CAF2011 BA0815 43 MM,1874,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAF2012,TAG Heuer,Aquaracer 300M,CAF2012,CAF2012,TAG HEUER AQUARACER 300M CAF2012 CAF2012 TAG HEUER AQUARACER 300M CAF2012 STEEL 44 MM,1230,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAF2112.BA0809,TAG Heuer,Aquaracer 300M,CAF2112.BA0809,CAF2112BA0809,TAG HEUER AQUARACER 300M CAF2112 BA0809 CAF2112BA0809 TAG HEUER AQUARACER 300M CAF2112 BA0809 41 MM,1550,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAF7011.BA0815,TAG Heuer,Aquaracer 300M,CAF7011.BA0815,CAF7011BA0815,TAG HEUER AQUARACER 300M CAF7011 BA0815 CAF7011BA0815 TAG HEUER AQUARACER 300M CAF7011 BA0815 STEEL 43 MM,1312,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAF7110,TAG Heuer,Aquaracer 300M,CAF7110,CAF7110,TAG HEUER AQUARACER 300M CAF7110 CAF7110 TAG HEUER AQUARACER 300M CAF7110 41 MM,1466,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAF7110.BA0803,TAG Heuer,Aquaracer 300M,CAF7110.BA0803,CAF7110BA0803,TAG HEUER AQUARACER 300M CAF7110 BA0803 CAF7110BA0803 TAG HEUER AQUARACER 300M CAF7110 BA0803 STEEL 41 MM,1216,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAF7114.BA0803,TAG Heuer,Aquaracer 300M,CAF7114.BA0803,CAF7114BA0803,TAG HEUER AQUARACER 300M CAF7114 BA0803 CAF7114BA0803 TAG HEUER AQUARACER 300M CAF7114 BA0803 41 MM,1558,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAY1111.BA0927,TAG Heuer,Aquaracer 300M,CAY1111.BA0927,CAY1111BA0927,TAG HEUER AQUARACER 300M CAY1111 BA0927 CAY1111BA0927 TAG HEUER AQUARACER 300M CAY1111 BA0927 STEEL 43 MM,2116,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAY111B,TAG Heuer,Aquaracer 300M,CAY111B,CAY111B,TAG HEUER AQUARACER 300M CAY111B CAY111B TAG HEUER AQUARACER 300M CAY111B STEEL 44 MM,1159,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAY2112.BA0925,TAG Heuer,Aquaracer 300M,CAY2112.BA0925,CAY2112BA0925,TAG HEUER AQUARACER 300M CAY2112 BA0925 CAY2112BA0925 TAG HEUER AQUARACER 300M CAY2112 BA0925 43 MM,2176,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAY211A,TAG Heuer,Aquaracer 300M,CAY211A,CAY211A,TAG HEUER AQUARACER 300M CAY211A CAY211A TAG HEUER AQUARACER 300M CAY211A STEEL 43 MM,2064,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAY211B-0,TAG Heuer,Aquaracer 300M,CAY211B-0,CAY211B0,TAG HEUER AQUARACER 300M CAY211B 0 CAY211B0 TAG HEUER AQUARACER 300M CAY211B 0 STEEL 44 MM,1379,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M CAY211Y.BA0926,TAG Heuer,Aquaracer 300M,CAY211Y.BA0926,CAY211YBA0926,TAG HEUER AQUARACER 300M CAY211Y BA0926 CAY211YBA0926 TAG HEUER AQUARACER 300M CAY211Y BA0926 STEEL 43 X 50 7 MM,1930,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAF1010,TAG Heuer,Aquaracer 300M,WAF1010,WAF1010,TAG HEUER AQUARACER 300M WAF1010 WAF1010 TAG HEUER AQUARACER 300M WAF1010 STEEL 42 MM,1173,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAF1011,TAG Heuer,Aquaracer 300M,WAF1011,WAF1011,TAG HEUER AQUARACER 300M WAF1011 WAF1011 TAG HEUER AQUARACER 300M WAF1011 STEEL 40 MM,949,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAF1011.BA0822,TAG Heuer,Aquaracer 300M,WAF1011.BA0822,WAF1011BA0822,TAG HEUER AQUARACER 300M WAF1011 BA0822 WAF1011BA0822 TAG HEUER AQUARACER 300M WAF1011 BA0822 41 MM,1132,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAF1015,TAG Heuer,Aquaracer 300M,WAF1015,WAF1015,TAG HEUER AQUARACER 300M WAF1015 WAF1015 TAG HEUER AQUARACER 300M WAF1015 42 MM,920,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAF1113,TAG Heuer,Aquaracer 300M,WAF1113,WAF1113,TAG HEUER AQUARACER 300M WAF1113 WAF1113 TAG HEUER AQUARACER 300M WAF1113 39 MM,760,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAN2111,TAG Heuer,Aquaracer 300M,WAN2111,WAN2111,TAG HEUER AQUARACER 300M WAN2111 WAN2111 TAG HEUER AQUARACER 300M WAN2111 STEEL 42 MM,1302,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAN2111.BA0822,TAG Heuer,Aquaracer 300M,WAN2111.BA0822,WAN2111BA0822,TAG HEUER AQUARACER 300M WAN2111 BA0822 WAN2111BA0822 TAG HEUER AQUARACER 300M WAN2111 BA0822 STEEL 41 MM,2606,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAP1110,TAG Heuer,Aquaracer 300M,WAP1110,WAP1110,TAG HEUER AQUARACER 300M WAP1110 WAP1110 TAG HEUER AQUARACER 300M WAP1110 393 X 39 MM,1050,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAP1110.BA0831,TAG Heuer,Aquaracer 300M,WAP1110.BA0831,WAP1110BA0831,TAG HEUER AQUARACER 300M WAP1110 BA0831 WAP1110BA0831 TAG HEUER AQUARACER 300M WAP1110 BA0831 STEEL 39 MM,1456,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAP1111.BA0831,TAG Heuer,Aquaracer 300M,WAP1111.BA0831,WAP1111BA0831,TAG HEUER AQUARACER 300M WAP1111 BA0831 WAP1111BA0831 TAG HEUER AQUARACER 300M WAP1111 BA0831 STEEL 40 MM,876,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAP1112,TAG Heuer,Aquaracer 300M,WAP1112,WAP1112,TAG HEUER AQUARACER 300M WAP1112 WAP1112 TAG HEUER AQUARACER 300M WAP1112 STEEL 40 MM,791,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAP111Z,TAG Heuer,Aquaracer 300M,WAP111Z,WAP111Z,TAG HEUER AQUARACER 300M WAP111Z WAP111Z TAG HEUER AQUARACER 300M WAP111Z STEEL 40 MM,1120,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAY1111.BA0928,TAG Heuer,Aquaracer 300M,WAY1111.BA0928,WAY1111BA0928,TAG HEUER AQUARACER 300M WAY1111 BA0928 WAY1111BA0928 TAG HEUER AQUARACER 300M WAY1111 BA0928 STEEL 40 5 MM,1558,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAY1112,TAG Heuer,Aquaracer 300M,WAY1112,WAY1112,TAG HEUER AQUARACER 300M WAY1112 WAY1112 TAG HEUER AQUARACER 300M WAY1112 41 MM,1419,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAY111Y.BA0928,TAG Heuer,Aquaracer 300M,WAY111Y.BA0928,WAY111YBA0928,TAG HEUER AQUARACER 300M WAY111Y BA0928 WAY111YBA0928 TAG HEUER AQUARACER 300M WAY111Y BA0928 STEEL,1596,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAY1150.BD0911,TAG Heuer,Aquaracer 300M,WAY1150.BD0911,WAY1150BD0911,TAG HEUER AQUARACER 300M WAY1150 BD0911 WAY1150BD0911 TAG HEUER AQUARACER 300M WAY1150 BD0911 GOLD STEEL 41 MM,2766,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAY201A.FT6142,TAG Heuer,Aquaracer 300M,WAY201A.FT6142,WAY201AFT6142,TAG HEUER AQUARACER 300M WAY201A FT6142 WAY201AFT6142 TAG HEUER AQUARACER 300M WAY201A FT6142 STEEL 43 MM,2208,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAY201F,TAG Heuer,Aquaracer 300M,WAY201F,WAY201F,TAG HEUER AQUARACER 300M WAY201F WAY201F TAG HEUER AQUARACER 300M WAY201F,2577,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAY208A.FC6381,TAG Heuer,Aquaracer 300M,WAY208A.FC6381,WAY208AFC6381,TAG HEUER AQUARACER 300M WAY208A FC6381 WAY208AFC6381 TAG HEUER AQUARACER 300M WAY208A FC6381 TITANIUM 43 MM,2251,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAY2111.BA0928,TAG Heuer,Aquaracer 300M,WAY2111.BA0928,WAY2111BA0928,TAG HEUER AQUARACER 300M WAY2111 BA0928 WAY2111BA0928 TAG HEUER AQUARACER 300M WAY2111 BA0928 STEEL 41 MM,2182,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WAY211B,TAG Heuer,Aquaracer 300M,WAY211B,WAY211B,TAG HEUER AQUARACER 300M WAY211B WAY211B TAG HEUER AQUARACER 300M WAY211B 41 MM,2202,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
